 Function Name                          Address         Relative Address Ordinal          Filename            Full Path                                Type
   FBinFromHex@8                        0x03aa4da2      0x00004da2       44 (0x2c)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FDecodeID@12                         0x03aa83a8      0x000083a8       205 (0xcd)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FEqualNames@8                        0x03aa5869      0x00005869       72 (0x48)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FGetComponentPath                    0x03aa2943      0x00002943       254 (0xfe)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FGetComponentPath@20                 0x03aa2943      0x00002943       255 (0xff)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FixMAPI                              0x03aa41db      0x000041db       252 (0xfc)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FixMAPI@0                            0x03aa41db      0x000041db       253 (0xfd)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FPropCompareProp@12                  0x03aa5c7a      0x00005c7a       79 (0x4f)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FPropContainsProp@12                 0x03aa5bfa      0x00005bfa       78 (0x4e)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FPropExists@8                        0x03aa666e      0x0000666e       137 (0x89)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FreePadrlist@4                       0x03aa676a      0x0000676a       139 (0x8b)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FreeProws@4                          0x03aa67d8      0x000067d8       140 (0x8c)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtAdcFt@20                           0x03aa5fa3      0x00005fa3       122 (0x7a)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtAddFt@16                           0x03aa5f10      0x00005f10       121 (0x79)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtDivFtBogus@20                      0x03aa61ed      0x000061ed       127 (0x7f)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtgRegisterIdleRoutine@20            0x03aa515e      0x0000515e       52 (0x34)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtMulDw@12                           0x03aa60d0      0x000060d0       124 (0x7c)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtMulDwDw@8                          0x03aa5e83      0x00005e83       125 (0x7d)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtNegFt@8                            0x03aa6160      0x00006160       126 (0x7e)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   FtSubFt@16                           0x03aa603d      0x0000603d       123 (0x7b)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   GetAttribIMsgOnIStg@12               0x03aa8235      0x00008235       200 (0xc8)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   GetOutlookVersion                    0x03aa3440      0x00003440       250 (0xfa)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   GetOutlookVersion@0                  0x03aa3440      0x00003440       251 (0xfb)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   GetTnefStreamCodepage                0x03aa6d28      0x00006d28       154 (0x9a)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   GetTnefStreamCodepage@12             0x03aa6d28      0x00006d28       153 (0x99)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HexFromBin@12                        0x03aa4e1e      0x00004e1e       45 (0x2d)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrAddColumns@16                      0x03aa5d76      0x00005d76       81 (0x51)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrAddColumnsEx@20                    0x03aa5dfb      0x00005dfb       82 (0x52)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrAllocAdviseSink@12                 0x03aa4b19      0x00004b19       36 (0x24)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrComposeEID@28                      0x03aa694c      0x0000694c       143 (0x8f)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrComposeMsgID@24                    0x03aa6a68      0x00006a68       145 (0x91)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrDecomposeEID@28                    0x03aa69da      0x000069da       144 (0x90)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrDecomposeMsgID@24                  0x03aa6af3      0x00006af3       146 (0x92)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrDispatchNotifications@4            0x03aa4ca3      0x00004ca3       239 (0xef)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrEntryIDFromSz@12                   0x03aa68c9      0x000068c9       142 (0x8e)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrGetOmiProvidersFlags               0x03aa42b3      0x000042b3       246 (0xf6)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrGetOmiProvidersFlags@8             0x03aa42b3      0x000042b3       247 (0xf7)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrGetOneProp@12                      0x03aa656c      0x0000656c       135 (0x87)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrIStorageFromStream@16              0x03aa7f18      0x00007f18       194 (0xc2)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrQueryAllRows@24                    0x03aa59ec      0x000059ec       75 (0x4b)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrSetOmiProvidersFlagsInvalid        0x03aa4332      0x00004332       248 (0xf8)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrSetOmiProvidersFlagsInvalid@4      0x03aa4332      0x00004332       249 (0xf9)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrSetOneProp@8                       0x03aa65ef      0x000065ef       136 (0x88)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrSzFromEntryID@12                   0x03aa6846      0x00006846       141 (0x8d)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrThisThreadAdviseSink@8             0x03aa4c24      0x00004c24       42 (0x2a)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrValidateIPMSubtree@20              0x03aa7f9d      0x00007f9d       195 (0xc3)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   HrValidateParameters@8               0x03aa7c1f      0x00007c1f       241 (0xf1)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   InstallFilterHook@4                  0x03aa50f0      0x000050f0       51 (0x33)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   IsBadBoundedStringPtr@8              0x03aa5970      0x00005970       74 (0x4a)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   LAUNCHWIZARD                         0x03aa4731      0x00004731       25 (0x19)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   LaunchWizard@20                      0x03aa4731      0x00004731       26 (0x1a)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   LPropCompareProp@8                   0x03aa5cfa      0x00005cfa       80 (0x50)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   LpValFindProp@12                     0x03aa752d      0x0000752d       173 (0xad)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAddress                          0x03aa9232      0x00009232       217 (0xd9)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAdminProfiles                    0x03aa4538      0x00004538       18 (0x12)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAdminProfiles@8                  0x03aa4538      0x00004538       19 (0x13)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAllocateBuffer                   0x03aa4436      0x00004436       12 (0xc)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAllocateBuffer@8                 0x03aa4436      0x00004436       13 (0xd)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAllocateMore                     0x03aa44b5      0x000044b5       14 (0xe)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIAllocateMore@12                  0x03aa44b5      0x000044b5       15 (0xf)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIDeinitIdle@0                     0x03aa5087      0x00005087       50 (0x32)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIDeleteMail                       0x03aa9ac1      0x00009ac1       215 (0xd7)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIDetails                          0x03aa9bbf      0x00009bbf       218 (0xda)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIFindNext                         0x03aa9a0d      0x00009a0d       214 (0xd6)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIFreeBuffer                       0x03aa91c5      0x000091c5       16 (0x10)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIFreeBuffer@4                     0x03aa91c5      0x000091c5       17 (0x11)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIGetDefaultMalloc@0               0x03aa5342      0x00005342       59 (0x3b)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIInitialize                       0x03aa45b7      0x000045b7       20 (0x14)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIInitialize@4                     0x03aa45b7      0x000045b7       21 (0x15)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIInitIdle@4                       0x03aa500b      0x0000500b       49 (0x31)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPILogoff                           0x03aa9654      0x00009654       210 (0xd2)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPILogon                            0x03aa957a      0x0000957a       209 (0xd1)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPILogonEx                          0x03aa43ae      0x000043ae       10 (0xa)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPILogonEx@20                       0x03aa43ae      0x000043ae       11 (0xb)         mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIOpenFormMgr                      0x03aa48bd      0x000048bd       29 (0x1d)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIOpenFormMgr@8                    0x03aa48bd      0x000048bd       30 (0x1e)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIOpenLocalFormContainer           0x03aa493c      0x0000493c       31 (0x1f)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIOpenLocalFormContainer@4         0x03aa493c      0x0000493c       32 (0x20)        mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIReadMail                         0x03aa92fa      0x000092fa       213 (0xd5)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPIResolveName                      0x03aa93c3      0x000093c3       219 (0xdb)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function

   MAPISaveMail                         0x03aa9933      0x00009933       212 (0xd4)       mapi32.dll          C:\Windows\System32\mapi32.dll           Exported Function
